split,sample_id,image,class_id,class_name,probability,component_rank,heatmap_threshold,bbox_xywh,yolo_bbox,yolo_x_center,yolo_y_center,yolo_width,yolo_height,x,y,width,height,area,centroid_x,centroid_y
valid,atelektasis/CXR066_003.jpg,CXR066_003.jpg,0,infiltrat,0.663108,1,0.5000,"24,20,72,110",0 0.267857 0.334821 0.321429 0.491071,0.267857,0.334821,0.321429,0.491071,24,20,72,110,5846,58.1858,80.9333
valid,efusi pleura/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,1,0.5000,"0,160,89,64",0 0.198661 0.857143 0.397321 0.285714,0.198661,0.857143,0.397321,0.285714,0,160,89,64,5162,42.9791,192.8098
valid,efusi pleura/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,2,0.5000,"153,179,38,45",0 0.767857 0.899554 0.169643 0.200893,0.767857,0.899554,0.169643,0.200893,153,179,38,45,1162,174.8055,206.2978
valid,efusi pleura/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,3,0.5000,"191,0,33,26",0 0.926339 0.058036 0.147321 0.116071,0.926339,0.058036,0.147321,0.116071,191,0,33,26,785,208.0662,11.5924
valid,efusi pleura/CXR056_003.jpg,CXR056_003.jpg,0,infiltrat,0.638193,1,0.5000,"0,160,121,64",0 0.270089 0.857143 0.540179 0.285714,0.270089,0.857143,0.540179,0.285714,0,160,121,64,4676,45.2774,200.4467
valid,efusi pleura/CXR056_003.jpg,CXR056_003.jpg,0,infiltrat,0.638193,2,0.5000,"0,0,23,23",0 0.051339 0.051339 0.102679 0.102679,0.051339,0.051339,0.102679,0.102679,0,0,23,23,508,10.6142,10.6142
valid,efusi pleura/CXR056_003.jpg,CXR056_003.jpg,0,infiltrat,0.638193,3,0.5000,"173,0,6,18",0 0.785714 0.040179 0.026786 0.080357,0.785714,0.040179,0.026786,0.080357,173,0,6,18,102,175.5,8.0196
valid,efusi pleura/CXR059_001.jpg,CXR059_001.jpg,0,infiltrat,0.641549,1,0.5000,"160,0,64,145",0 0.857143 0.323661 0.285714 0.647321,0.857143,0.323661,0.285714,0.647321,160,0,64,145,6994,196.6069,60.2917
valid,efusi pleura/CXR059_001.jpg,CXR059_001.jpg,0,infiltrat,0.641549,2,0.5000,"0,0,58,57",0 0.129464 0.127232 0.258929 0.254464,0.129464,0.127232,0.258929,0.254464,0,0,58,57,2492,23.616,22.9362
valid,efusi pleura/CXR059_003.jpg,CXR059_003.jpg,0,infiltrat,0.630651,1,0.5000,"150,0,74,141",0 0.834821 0.314732 0.330357 0.629464,0.834821,0.314732,0.330357,0.629464,150,0,74,141,6180,187.9859,75.5206
valid,infiltrat/CXR053_001.jpg,CXR053_001.jpg,0,infiltrat,0.609605,1,0.5000,"182,0,42,81",0 0.906250 0.180804 0.187500 0.361607,0.906250,0.180804,0.187500,0.361607,182,0,42,81,2755,205.8995,37.804
valid,infiltrat/CXR053_002.jpg,CXR053_002.jpg,0,infiltrat,0.638353,1,0.5000,"0,137,58,87",0 0.129464 0.805804 0.258929 0.388393,0.129464,0.805804,0.258929,0.388393,0,137,58,87,4470,27.2671,183.0425
valid,infiltrat/CXR053_002.jpg,CXR053_002.jpg,0,infiltrat,0.638353,2,0.5000,"163,162,61,40",0 0.863839 0.812500 0.272321 0.178571,0.863839,0.812500,0.272321,0.178571,163,162,61,40,1738,192.5265,177.4442
valid,infiltrat/CXR053_002.jpg,CXR053_002.jpg,0,infiltrat,0.638353,3,0.5000,"194,0,30,30",0 0.933036 0.066964 0.133929 0.133929,0.933036,0.066964,0.133929,0.133929,194,0,30,30,812,209.6441,13.3559
valid,infiltrat/CXR053_003.jpg,CXR053_003.jpg,0,infiltrat,0.611567,1,0.5000,"22,116,65,84",0 0.243304 0.705357 0.290179 0.375000,0.243304,0.705357,0.290179,0.375000,22,116,65,84,4175,51.7437,157.0496
valid,infiltrat/CXR053_003.jpg,CXR053_003.jpg,0,infiltrat,0.611567,2,0.5000,"192,29,32,49",0 0.928571 0.238839 0.142857 0.218750,0.928571,0.238839,0.142857,0.218750,192,29,32,49,1278,210.0673,52.5125
valid,infiltrat/CXR053_003.jpg,CXR053_003.jpg,0,infiltrat,0.611567,3,0.5000,"197,83,27,40",0 0.939732 0.459821 0.120536 0.178571,0.939732,0.459821,0.120536,0.178571,197,83,27,40,879,212.289,103.1877
valid,infiltrat/CXR054_001.jpg,CXR054_001.jpg,0,infiltrat,0.798854,1,0.5000,"121,75,103,95",0 0.770089 0.546875 0.459821 0.424107,0.770089,0.546875,0.459821,0.424107,121,75,103,95,8242,176.8504,122.8504
valid,infiltrat/CXR054_003.jpg,CXR054_003.jpg,0,infiltrat,0.520738,1,0.5000,"0,160,32,45",0 0.071429 0.814732 0.142857 0.200893,0.071429,0.814732,0.142857,0.200893,0,160,32,45,1168,12.8545,181.3818
valid,infiltrat/CXR055_001.jpg,CXR055_001.jpg,0,infiltrat,0.609910,1,0.5000,"169,0,55,80",0 0.877232 0.178571 0.245536 0.357143,0.877232,0.178571,0.245536,0.357143,169,0,55,80,3012,202.6633,32.0634
valid,infiltrat/CXR057_001.jpg,CXR057_001.jpg,0,infiltrat,0.727886,1,0.5000,"0,29,59,106",0 0.131696 0.366071 0.263393 0.473214,0.131696,0.366071,0.263393,0.473214,0,29,59,106,5054,24.4183,86.5123
valid,infiltrat/CXR057_002.jpg,CXR057_002.jpg,0,infiltrat,0.638903,1,0.5000,"0,26,92,114",0 0.205357 0.370536 0.410714 0.508929,0.205357,0.370536,0.410714,0.508929,0,26,92,114,8763,43.0981,79.8098
valid,infiltrat/CXR057_002.jpg,CXR057_002.jpg,0,infiltrat,0.638903,2,0.5000,"158,40,66,86",0 0.852679 0.370536 0.294643 0.383929,0.852679,0.370536,0.294643,0.383929,158,40,66,86,3987,196.6586,89.4317
valid,infiltrat/CXR057_003.jpg,CXR057_003.jpg,0,infiltrat,0.670838,1,0.5000,"0,61,79,101",0 0.176339 0.497768 0.352679 0.450893,0.176339,0.497768,0.352679,0.450893,0,61,79,101,6730,33.8783,110.2501
valid,infiltrat/CXR058_001.jpg,CXR058_001.jpg,0,infiltrat,0.626727,1,0.5000,"29,0,83,101",0 0.314732 0.225446 0.370536 0.450893,0.314732,0.225446,0.370536,0.450893,29,0,83,101,6940,70.3883,47.7537
valid,infiltrat/CXR058_002.jpg,CXR058_002.jpg,0,infiltrat,0.572935,1,0.5000,"30,0,86,126",0 0.325893 0.281250 0.383929 0.562500,0.325893,0.281250,0.383929,0.562500,30,0,86,126,8358,72.0034,59.4462
valid,infiltrat/CXR058_003.jpg,CXR058_003.jpg,0,infiltrat,0.634343,1,0.5000,"126,0,98,82",0 0.781250 0.183036 0.437500 0.366071,0.781250,0.183036,0.437500,0.366071,126,0,98,82,5067,174.3006,27.579
valid,infiltrat/CXR058_003.jpg,CXR058_003.jpg,0,infiltrat,0.634343,2,0.5000,"65,66,36,57",0 0.370536 0.421875 0.160714 0.254464,0.370536,0.421875,0.160714,0.254464,65,66,36,57,1222,80.1915,90.743
valid,infiltrat/CXR059_001.jpg,CXR059_001.jpg,0,infiltrat,0.641549,1,0.5000,"160,0,64,145",0 0.857143 0.323661 0.285714 0.647321,0.857143,0.323661,0.285714,0.647321,160,0,64,145,6994,196.6069,60.2917
valid,infiltrat/CXR059_001.jpg,CXR059_001.jpg,0,infiltrat,0.641549,2,0.5000,"0,0,58,57",0 0.129464 0.127232 0.258929 0.254464,0.129464,0.127232,0.258929,0.254464,0,0,58,57,2492,23.616,22.9362
valid,infiltrat/CXR059_002.jpg,CXR059_002.jpg,0,infiltrat,0.581700,1,0.5000,"132,57,92,120",0 0.794643 0.522321 0.410714 0.535714,0.794643,0.522321,0.410714,0.535714,132,57,92,120,7959,185.4802,112.7496
valid,infiltrat/CXR059_003.jpg,CXR059_003.jpg,0,infiltrat,0.630651,1,0.5000,"150,0,74,141",0 0.834821 0.314732 0.330357 0.629464,0.834821,0.314732,0.330357,0.629464,150,0,74,141,6180,187.9859,75.5206
valid,infiltrat/CXR060_001.jpg,CXR060_001.jpg,0,infiltrat,0.649422,1,0.5000,"141,56,83,99",0 0.814732 0.470982 0.370536 0.441964,0.814732,0.470982,0.370536,0.441964,141,56,83,99,7435,184.8919,105.9297
valid,infiltrat/CXR060_002.jpg,CXR060_002.jpg,0,infiltrat,0.618087,1,0.5000,"141,42,83,96",0 0.814732 0.401786 0.370536 0.428571,0.814732,0.401786,0.370536,0.428571,141,42,83,96,6690,187.2275,91.6988
valid,infiltrat/CXR060_003.jpg,CXR060_003.jpg,0,infiltrat,0.647535,1,0.5000,"129,29,95,97",0 0.787946 0.345982 0.424107 0.433036,0.787946,0.345982,0.424107,0.433036,129,29,95,97,8560,178.7409,78.1104
valid,infiltrat/CXR061_001.jpg,CXR061_001.jpg,0,infiltrat,0.625721,1,0.5000,"135,79,89,91",0 0.801339 0.555804 0.397321 0.406250,0.801339,0.555804,0.397321,0.406250,135,79,89,91,6875,182.4329,124.872
valid,infiltrat/CXR061_002.jpg,CXR061_002.jpg,0,infiltrat,0.575672,1,0.5000,"147,107,77,67",0 0.828125 0.627232 0.343750 0.299107,0.828125,0.627232,0.343750,0.299107,147,107,77,67,4377,189.0944,140.427
valid,infiltrat/CXR061_003.jpg,CXR061_003.jpg,0,infiltrat,0.625583,1,0.5000,"173,53,51,107",0 0.886161 0.475446 0.227679 0.477679,0.886161,0.475446,0.227679,0.477679,173,53,51,107,3678,204.9233,110.3961
valid,infiltrat/CXR062_001.jpg,CXR062_001.jpg,0,infiltrat,0.713909,1,0.5000,"46,37,153,97",0 0.546875 0.381696 0.683036 0.433036,0.546875,0.381696,0.683036,0.433036,46,37,153,97,12228,123.1489,85.4428
valid,infiltrat/CXR062_002.jpg,CXR062_002.jpg,0,infiltrat,0.622303,1,0.5000,"0,20,153,112",0 0.341518 0.339286 0.683036 0.500000,0.341518,0.339286,0.683036,0.500000,0,20,153,112,12719,64.7922,75.2008
valid,infiltrat/CXR062_002.jpg,CXR062_002.jpg,0,infiltrat,0.622303,2,0.5000,"202,0,22,24",0 0.950893 0.053571 0.098214 0.107143,0.950893,0.053571,0.098214,0.107143,202,0,22,24,505,212.9069,11.0673
valid,infiltrat/CXR062_002.jpg,CXR062_002.jpg,0,infiltrat,0.622303,3,0.5000,"0,168,23,17",0 0.051339 0.787946 0.102679 0.075893,0.051339,0.787946,0.102679,0.075893,0,168,23,17,341,9.6422,176.0205
valid,infiltrat/CXR062_003.jpg,CXR062_003.jpg,0,infiltrat,0.565045,1,0.5000,"0,0,106,109",0 0.236607 0.243304 0.473214 0.486607,0.236607,0.243304,0.473214,0.486607,0,0,106,109,9817,50.0689,55.7868
valid,infiltrat/CXR063_001.jpg,CXR063_001.jpg,0,infiltrat,0.566553,1,0.5000,"172,28,52,101",0 0.883929 0.350446 0.232143 0.450893,0.883929,0.350446,0.232143,0.450893,172,28,52,101,3978,203.0885,80.235
valid,infiltrat/CXR063_002.jpg,CXR063_002.jpg,0,infiltrat,0.597124,1,0.5000,"0,167,224,57",0 0.500000 0.872768 1.000000 0.254464,0.500000,0.872768,1.000000,0.254464,0,167,224,57,8672,98.5925,201.8887
valid,infiltrat/CXR063_002.jpg,CXR063_002.jpg,0,infiltrat,0.597124,2,0.5000,"176,0,48,50",0 0.892857 0.111607 0.214286 0.223214,0.892857,0.111607,0.214286,0.223214,176,0,48,50,1858,203.4047,20.5194
valid,infiltrat/CXR063_003.jpg,CXR063_003.jpg,0,infiltrat,0.608231,1,0.5000,"0,162,224,62",0 0.500000 0.861607 1.000000 0.276786,0.500000,0.861607,1.000000,0.276786,0,162,224,62,13130,113.1046,194.1438
valid,infiltrat/CXR064_001.jpg,CXR064_001.jpg,0,infiltrat,0.610454,1,0.5000,"0,144,224,80",0 0.500000 0.821429 1.000000 0.357143,0.500000,0.821429,1.000000,0.357143,0,144,224,80,8211,90.2506,200.9767
valid,infiltrat/CXR064_001.jpg,CXR064_001.jpg,0,infiltrat,0.610454,2,0.5000,"180,0,44,38",0 0.901786 0.084821 0.196429 0.169643,0.901786,0.084821,0.196429,0.169643,180,0,44,38,1401,204.0193,16.1271
valid,infiltrat/CXR064_002.jpg,CXR064_002.jpg,0,infiltrat,0.621006,1,0.5000,"30,82,52,56",0 0.250000 0.491071 0.232143 0.250000,0.250000,0.491071,0.232143,0.250000,30,82,52,56,1692,52.2281,110.7405
valid,infiltrat/CXR064_003.jpg,CXR064_003.jpg,0,infiltrat,0.630489,1,0.5000,"0,134,203,90",0 0.453125 0.799107 0.906250 0.401786,0.453125,0.799107,0.906250,0.401786,0,134,203,90,9200,73.8946,194.8829
valid,infiltrat/CXR064_003.jpg,CXR064_003.jpg,0,infiltrat,0.630489,2,0.5000,"198,0,26,26",0 0.941964 0.058036 0.116071 0.116071,0.941964,0.058036,0.116071,0.116071,198,0,26,26,630,211.2222,11.7921
valid,infiltrat/CXR065_001.jpg,CXR065_001.jpg,0,infiltrat,0.672599,1,0.5000,"43,0,158,90",0 0.544643 0.200893 0.705357 0.401786,0.544643,0.200893,0.705357,0.401786,43,0,158,90,10760,132.9037,44.0078
valid,infiltrat/CXR065_002.jpg,CXR065_002.jpg,0,infiltrat,0.621321,1,0.5000,"22,126,82,72",0 0.281250 0.723214 0.366071 0.321429,0.281250,0.723214,0.366071,0.321429,22,126,82,72,4225,59.6817,163.9659
valid,infiltrat/CXR065_002.jpg,CXR065_002.jpg,0,infiltrat,0.621321,2,0.5000,"130,0,94,46",0 0.790179 0.102679 0.419643 0.205357,0.790179,0.102679,0.419643,0.205357,130,0,94,46,3108,177.8423,16.8951
valid,infiltrat/CXR065_003.jpg,CXR065_003.jpg,0,infiltrat,0.630941,1,0.5000,"105,0,94,63",0 0.678571 0.140625 0.419643 0.281250,0.678571,0.140625,0.419643,0.281250,105,0,94,63,4199,155.0414,23.5787
valid,infiltrat/CXR065_003.jpg,CXR065_003.jpg,0,infiltrat,0.630941,2,0.5000,"0,129,51,25",0 0.113839 0.631696 0.227679 0.111607,0.113839,0.631696,0.227679,0.111607,0,129,51,25,837,18.8447,142.6201
valid,infiltrat/CXR066_001.jpg,CXR066_001.jpg,0,infiltrat,0.635541,1,0.5000,"0,50,114,96",0 0.254464 0.437500 0.508929 0.428571,0.254464,0.437500,0.508929,0.428571,0,50,114,96,7224,58.1034,100.8527
valid,infiltrat/CXR066_002.jpg,CXR066_002.jpg,0,infiltrat,0.604986,1,0.5000,"27,18,123,102",0 0.395089 0.308036 0.549107 0.455357,0.395089,0.308036,0.549107,0.455357,27,18,123,102,9226,80.8996,70.1183
valid,infiltrat/CXR066_003.jpg,CXR066_003.jpg,0,infiltrat,0.663108,1,0.5000,"24,20,72,110",0 0.267857 0.334821 0.321429 0.491071,0.267857,0.334821,0.321429,0.491071,24,20,72,110,5846,58.1858,80.9333
valid,infiltrat/CXR067_001.jpg,CXR067_001.jpg,0,infiltrat,0.645777,1,0.5000,"124,46,100,109",0 0.776786 0.448661 0.446429 0.486607,0.776786,0.448661,0.446429,0.486607,124,46,100,109,8592,179.274,99.7796
valid,kavitas/CXR054_001.jpg,CXR054_001.jpg,0,infiltrat,0.798854,1,0.5000,"121,75,103,95",0 0.770089 0.546875 0.459821 0.424107,0.770089,0.546875,0.459821,0.424107,121,75,103,95,8242,176.8504,122.8504
valid,kavitas/CXR055_001.jpg,CXR055_001.jpg,0,infiltrat,0.609910,1,0.5000,"169,0,55,80",0 0.877232 0.178571 0.245536 0.357143,0.877232,0.178571,0.245536,0.357143,169,0,55,80,3012,202.6633,32.0634
valid,kavitas/CXR057_001.jpg,CXR057_001.jpg,0,infiltrat,0.727886,1,0.5000,"0,29,59,106",0 0.131696 0.366071 0.263393 0.473214,0.131696,0.366071,0.263393,0.473214,0,29,59,106,5054,24.4183,86.5123
valid,kavitas/CXR057_002.jpg,CXR057_002.jpg,0,infiltrat,0.638903,1,0.5000,"0,26,92,114",0 0.205357 0.370536 0.410714 0.508929,0.205357,0.370536,0.410714,0.508929,0,26,92,114,8763,43.0981,79.8098
valid,kavitas/CXR057_002.jpg,CXR057_002.jpg,0,infiltrat,0.638903,2,0.5000,"158,40,66,86",0 0.852679 0.370536 0.294643 0.383929,0.852679,0.370536,0.294643,0.383929,158,40,66,86,3987,196.6586,89.4317
valid,kavitas/CXR066_001.jpg,CXR066_001.jpg,0,infiltrat,0.635541,1,0.5000,"0,50,114,96",0 0.254464 0.437500 0.508929 0.428571,0.254464,0.437500,0.508929,0.428571,0,50,114,96,7224,58.1034,100.8527
valid,kavitas/CXR067_001.jpg,CXR067_001.jpg,0,infiltrat,0.645777,1,0.5000,"124,46,100,109",0 0.776786 0.448661 0.446429 0.486607,0.776786,0.448661,0.446429,0.486607,124,46,100,109,8592,179.274,99.7796
valid,normal/CXR054_002.jpg,CXR054_002.jpg,0,infiltrat,0.660627,1,0.5000,"0,112,86,69",0 0.191964 0.654018 0.383929 0.308036,0.191964,0.654018,0.383929,0.308036,0,112,86,69,4352,43.5205,144.1953
valid,normal/CXR056_004.jpg,CXR056_004.jpg,0,infiltrat,0.649785,1,0.5000,"174,155,50,42",0 0.888393 0.785714 0.223214 0.187500,0.888393,0.785714,0.223214,0.187500,174,155,50,42,1463,204.4757,176.2474
valid,normal/CXR056_004.jpg,CXR056_004.jpg,0,infiltrat,0.649785,2,0.5000,"177,0,47,34",0 0.895089 0.075893 0.209821 0.151786,0.895089,0.075893,0.209821,0.151786,177,0,47,34,1375,202.3411,14.6378
valid,normal/CXR062_004.jpg,CXR062_004.jpg,0,infiltrat,0.565045,1,0.5000,"0,0,106,109",0 0.236607 0.243304 0.473214 0.486607,0.236607,0.243304,0.473214,0.486607,0,0,106,109,9817,50.0689,55.7868
valid,pneumothorax/CXR055_001.jpg,CXR055_001.jpg,0,infiltrat,0.609910,1,0.5000,"169,0,55,80",0 0.877232 0.178571 0.245536 0.357143,0.877232,0.178571,0.245536,0.357143,169,0,55,80,3012,202.6633,32.0634
valid,pneumothorax/CXR055_002.jpg,CXR055_002.jpg,0,infiltrat,0.558534,1,0.5000,"192,192,32,32",0 0.928571 0.928571 0.142857 0.142857,0.928571,0.928571,0.142857,0.142857,192,192,32,32,925,208.7081,208.7081
valid,pneumothorax/CXR055_003.jpg,CXR055_003.jpg,0,infiltrat,0.587397,1,0.5000,"17,114,86,52",0 0.267857 0.625000 0.383929 0.232143,0.267857,0.625000,0.383929,0.232143,17,114,86,52,3349,58.6915,139.7292
valid,pneumothorax/CXR056_001.jpg,CXR056_001.jpg,0,infiltrat,0.592160,1,0.5000,"38,123,69,52",0 0.323661 0.665179 0.308036 0.232143,0.323661,0.665179,0.308036,0.232143,38,123,69,52,2622,71.2704,147.2937
valid,pneumothorax/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,1,0.5000,"0,160,89,64",0 0.198661 0.857143 0.397321 0.285714,0.198661,0.857143,0.397321,0.285714,0,160,89,64,5162,42.9791,192.8098
valid,pneumothorax/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,2,0.5000,"153,179,38,45",0 0.767857 0.899554 0.169643 0.200893,0.767857,0.899554,0.169643,0.200893,153,179,38,45,1162,174.8055,206.2978
valid,pneumothorax/CXR056_002.jpg,CXR056_002.jpg,0,infiltrat,0.621443,3,0.5000,"191,0,33,26",0 0.926339 0.058036 0.147321 0.116071,0.926339,0.058036,0.147321,0.116071,191,0,33,26,785,208.0662,11.5924
test,atelektasis/CXR075_001.jpg,CXR075_001.jpg,0,infiltrat,0.607455,1,0.5000,"0,47,97,100",0 0.216518 0.433036 0.433036 0.446429,0.216518,0.433036,0.433036,0.446429,0,47,97,100,7729,45.77,97.423
test,atelektasis/CXR075_002.jpg,CXR075_002.jpg,0,infiltrat,0.581662,1,0.5000,"23,60,95,90",0 0.314732 0.468750 0.424107 0.401786,0.314732,0.468750,0.424107,0.401786,23,60,95,90,6110,68.4321,103.4517
test,efusi pleura/CXR072_001.jpg,CXR072_001.jpg,0,infiltrat,0.772906,1,0.5000,"98,52,100,110",0 0.660714 0.477679 0.446429 0.491071,0.660714,0.477679,0.446429,0.491071,98,52,100,110,8253,147.4385,107.6244
test,infiltrat/CXR070_001.jpg,CXR070_001.jpg,0,infiltrat,0.668492,1,0.5000,"0,43,103,102",0 0.229911 0.419643 0.459821 0.455357,0.229911,0.419643,0.459821,0.455357,0,43,103,102,6652,56.1279,97.2066
test,infiltrat/CXR070_002.jpg,CXR070_002.jpg,0,infiltrat,0.735990,1,0.5000,"0,43,97,108",0 0.216518 0.433036 0.433036 0.482143,0.216518,0.433036,0.433036,0.482143,0,43,97,108,7097,54.0967,98.9465
test,infiltrat/CXR070_003.jpg,CXR070_003.jpg,0,infiltrat,0.669858,1,0.5000,"0,28,71,97",0 0.158482 0.341518 0.316964 0.433036,0.158482,0.341518,0.316964,0.433036,0,28,71,97,5932,30.5367,75.6554
test,infiltrat/CXR071_001.jpg,CXR071_001.jpg,0,infiltrat,0.582511,1,0.5000,"104,0,93,81",0 0.671875 0.180804 0.415179 0.361607,0.671875,0.180804,0.415179,0.361607,104,0,93,81,5436,151.8959,31.7763
test,infiltrat/CXR072_001.jpg,CXR072_001.jpg,0,infiltrat,0.772906,1,0.5000,"98,52,100,110",0 0.660714 0.477679 0.446429 0.491071,0.660714,0.477679,0.446429,0.491071,98,52,100,110,8253,147.4385,107.6244
test,infiltrat/CXR073_001.jpg,CXR073_001.jpg,0,infiltrat,0.695768,1,0.5000,"26,33,128,93",0 0.401786 0.354911 0.571429 0.415179,0.401786,0.354911,0.571429,0.415179,26,33,128,93,8179,81.0709,79.3551
test,infiltrat/CXR073_002.jpg,CXR073_002.jpg,0,infiltrat,0.625194,1,0.5000,"32,35,93,102",0 0.350446 0.383929 0.415179 0.455357,0.350446,0.383929,0.415179,0.455357,32,35,93,102,6684,75.6198,83.3178
test,infiltrat/CXR073_003.jpg,CXR073_003.jpg,0,infiltrat,0.588696,1,0.5000,"0,93,86,113",0 0.191964 0.667411 0.383929 0.504464,0.191964,0.667411,0.383929,0.504464,0,93,86,113,5615,28.782,153.0805
test,infiltrat/CXR073_003.jpg,CXR073_003.jpg,0,infiltrat,0.588696,2,0.5000,"168,162,56,35",0 0.875000 0.801339 0.250000 0.156250,0.875000,0.801339,0.250000,0.156250,168,162,56,35,1733,197.9538,180.0329
test,infiltrat/CXR075_001.jpg,CXR075_001.jpg,0,infiltrat,0.607455,1,0.5000,"0,47,97,100",0 0.216518 0.433036 0.433036 0.446429,0.216518,0.433036,0.433036,0.446429,0,47,97,100,7729,45.77,97.423
test,infiltrat/CXR075_002.jpg,CXR075_002.jpg,0,infiltrat,0.581662,1,0.5000,"23,60,95,90",0 0.314732 0.468750 0.424107 0.401786,0.314732,0.468750,0.424107,0.401786,23,60,95,90,6110,68.4321,103.4517
test,kavitas/CXR070_001.jpg,CXR070_001.jpg,0,infiltrat,0.668492,1,0.5000,"0,43,103,102",0 0.229911 0.419643 0.459821 0.455357,0.229911,0.419643,0.459821,0.455357,0,43,103,102,6652,56.1279,97.2066
test,kavitas/CXR072_001.jpg,CXR072_001.jpg,0,infiltrat,0.772906,1,0.5000,"98,52,100,110",0 0.660714 0.477679 0.446429 0.491071,0.660714,0.477679,0.446429,0.491071,98,52,100,110,8253,147.4385,107.6244
test,kavitas/CXR073_001.jpg,CXR073_001.jpg,0,infiltrat,0.695768,1,0.5000,"26,33,128,93",0 0.401786 0.354911 0.571429 0.415179,0.401786,0.354911,0.571429,0.415179,26,33,128,93,8179,81.0709,79.3551
test,kavitas/CXR075_001.jpg,CXR075_001.jpg,0,infiltrat,0.607455,1,0.5000,"0,47,97,100",0 0.216518 0.433036 0.433036 0.446429,0.216518,0.433036,0.433036,0.446429,0,47,97,100,7729,45.77,97.423
test,kavitas/CXR075_002.jpg,CXR075_002.jpg,0,infiltrat,0.581662,1,0.5000,"23,60,95,90",0 0.314732 0.468750 0.424107 0.401786,0.314732,0.468750,0.424107,0.401786,23,60,95,90,6110,68.4321,103.4517
